account_age_months,avg_orders_per_month,avg_order_value,returns_rate,support_tickets_6m,reviews_submitted,website_visits_per_month,cart_abandonment_rate,loyalty_member,payment_failures_12m,device_type,discount_usage_rate,days_since_last_active,satisfaction_score,churn
11.0,0.5,138.82,0.265,0,3,9,0.632,0,1,3,0.01,38,4,1
15.0,3.21,47.36,0.064,4,0,1,0.228,1,1,1,0.265,65,3,1
15.0,0.87,71.49,0.168,2,0,1,0.71,0,1,2,0.0,16,3,1
43.0,2.41,68.12,0.161,3,3,7,0.282,0,0,2,0.18,77,7,1
48.0,0.0,166.13,0.062,3,4,8,0.726,1,1,3,0.0,1,8,0
33.0,4.6,75.34,0.158,2,4,1,0.453,1,2,2,0.141,31,7,1
33.0,3.71,119.28,0.035,2,4,15,0.708,0,0,3,0.384,53,7,0
17.0,5.17,111.22,0.121,6,3,7,0.788,0,1,1,0.579,11,10,0
47.0,2.3,72.06,0.083,4,2,13,0.404,0,2,3,0.489,12,9,0
27.0,5.27,76.94,0.135,1,1,3,0.848,1,4,1,0.399,54,7,0
34.0,3.08,93.3,0.142,1,8,14,0.39,0,4,3,0.694,40,4,0
23.0,3.23,119.02,0.058,5,6,2,0.626,0,0,1,0.225,1,5,0
21.0,7.23,68.98,0.099,3,5,5,0.438,0,1,3,0.478,52,8,0
44.0,2.03,57.2,0.09,1,0,5,0.26,1,1,3,0.455,60,5,0
30.0,5.45,107.63,0.013,0,0,6,0.651,0,0,2,0.544,1,10,0
41.0,3.96,34.86,0.07,7,3,15,0.792,1,0,3,0.033,14,5,1
27.0,1.86,83.85,0.054,0,1,10,0.516,0,0,1,0.148,73,9,0
14.0,0.37,112.11,0.01,3,0,2,0.751,1,0,2,0.3,1,5,0
17.0,0.93,90.06,0.036,7,3,2,0.388,1,1,1,0.533,1,4,1
25.0,5.26,55.16,0.079,1,0,9,0.714,0,0,2,0.337,12,5,0
16.0,6.47,39.96,0.104,2,3,7,0.007,0,1,2,0.0,96,5,1
11.0,3.18,116.55,0.001,5,5,9,0.848,0,0,2,0.548,44,6,0
38.0,3.29,68.85,0.196,0,4,1,0.486,0,1,2,0.128,14,8,0
17.0,4.55,43.45,0.149,0,0,21,0.364,1,1,2,0.353,27,6,0
26.0,3.15,114.86,0.093,1,0,1,0.485,1,0,2,0.46,20,6,0
28.0,5.2,103.04,0.002,2,2,7,0.977,0,4,2,0.0,61,4,0
17.0,3.58,38.19,0.083,2,1,4,0.691,0,1,2,0.0,1,3,0
41.0,3.27,163.0,0.078,6,0,1,0.558,1,2,2,0.254,36,5,0
11.0,1.6,56.08,0.014,0,0,12,1.0,0,0,2,0.526,95,6,0
27.0,1.11,102.44,0.007,2,0,7,0.736,1,0,1,0.313,26,5,0
27.0,0.0,144.53,0.161,7,3,1,0.667,1,0,2,0.223,69,7,1
23.0,5.47,106.09,0.074,1,2,5,0.821,0,2,3,0.477,13,4,0
8.0,2.71,84.07,0.171,8,0,12,0.847,0,0,2,0.665,9,4,1
34.0,2.2,24.87,0.099,1,0,14,0.474,0,0,2,0.364,72,6,1
33.0,0.0,146.44,0.16,0,2,17,0.385,0,0,1,0.693,94,9,0
16.0,1.72,105.28,0.157,2,1,10,0.403,1,2,2,0.033,1,5,0
32.0,1.46,25.48,0.137,3,4,5,0.613,1,0,3,0.0,103,6,1
28.0,1.41,129.06,0.195,1,5,4,0.584,1,0,2,0.0,1,8,0
9.0,3.67,77.14,0.108,3,4,11,0.476,1,1,2,0.489,1,8,0
14.0,3.24,65.28,0.0,2,0,16,0.413,0,0,2,0.111,52,6,0
38.0,0.28,54.98,0.0,6,4,1,0.848,1,1,2,0.368,14,4,1
28.0,0.4,80.99,0.048,4,4,8,0.482,0,1,2,0.29,20,8,0
17.0,0.4,103.28,0.159,2,7,1,0.374,0,0,2,0.376,43,6,1
14.0,6.62,57.69,0.068,1,9,8,0.53,1,0,1,0.589,53,7,0
18.0,5.99,79.47,0.116,4,7,18,0.421,0,0,1,0.261,27,10,0
19.0,1.3,193.32,0.143,2,2,1,0.44,0,0,2,0.621,53,2,0
14.0,0.0,91.65,0.113,1,1,1,0.597,1,0,3,0.0,22,10,0
3.0,3.26,108.81,0.0,0,2,17,0.713,0,0,2,0.339,30,4,0
38.0,3.09,41.46,0.005,4,1,10,1.0,0,2,1,0.824,5,6,0
36.0,3.63,27.49,0.241,1,9,8,0.953,0,4,2,0.588,56,2,1
9.0,4.48,126.26,0.126,1,6,13,0.342,1,0,1,0.477,77,5,0
26.0,3.9,116.27,0.0,4,5,19,0.561,0,1,2,0.225,1,7,0
13.0,0.77,134.99,0.106,5,5,10,0.696,0,0,1,0.434,17,2,1
21.0,3.59,72.21,0.244,4,7,8,0.679,1,0,1,0.555,1,4,1
20.0,4.71,118.9,0.122,5,5,1,0.478,0,0,1,0.275,92,3,1
19.0,1.55,10.0,0.104,4,2,3,0.769,0,1,2,0.67,1,5,1
48.0,3.6,93.94,0.0,2,5,1,0.412,0,2,2,0.305,29,7,0
19.0,1.89,111.16,0.078,3,5,8,0.482,1,1,3,0.494,1,5,0
14.0,6.99,50.91,0.0,7,0,17,0.532,0,1,3,0.627,8,9,0
15.0,0.35,111.95,0.002,1,10,5,0.471,1,1,2,0.033,14,6,0
37.0,5.31,68.71,0.0,0,1,11,0.89,0,0,1,0.717,31,6,0
4.0,0.0,72.21,0.239,0,8,13,0.692,1,1,2,0.277,98,4,1
15.0,6.59,65.95,0.158,8,3,10,0.702,1,2,3,0.0,33,3,1
41.0,0.72,130.35,0.212,8,6,7,0.486,0,2,2,0.546,17,6,1
27.0,3.38,59.1,0.0,0,3,1,1.0,0,0,2,0.0,39,4,0
26.0,0.0,54.82,0.115,6,0,12,0.341,0,2,2,0.677,71,5,1
50.0,0.3,45.0,0.019,5,6,15,0.775,0,0,1,0.0,53,3,1
27.0,4.8,62.1,0.028,4,7,8,0.991,1,0,2,0.0,1,8,0
16.0,5.06,81.83,0.138,4,3,6,0.684,0,2,2,0.04,19,8,0
21.0,3.48,97.35,0.114,0,6,13,0.641,1,0,3,0.094,28,6,0
10.0,4.48,48.63,0.123,2,1,10,0.535,1,2,2,0.275,1,7,0
39.0,5.09,88.05,0.0,3,3,18,0.728,0,0,1,0.0,58,6,0
31.0,1.63,96.42,0.11,2,6,5,0.592,0,1,1,0.348,9,10,0
37.0,0.2,42.35,0.128,2,4,12,0.931,0,0,3,0.175,75,7,1
39.0,2.97,77.21,0.046,6,5,11,0.487,1,2,1,0.0,9,5,0
19.0,1.85,72.03,0.078,5,6,8,0.455,0,0,2,0.338,66,6,1
13.0,3.78,77.58,0.0,5,8,4,0.409,0,2,1,0.673,84,7,0
23.0,4.1,56.45,0.0,5,6,13,0.916,1,1,2,0.633,11,6,0
14.0,1.64,70.26,0.261,3,4,18,0.702,0,0,1,0.382,1,4,1
26.0,4.41,76.09,0.116,5,3,1,0.883,1,2,1,0.2,1,8,0
38.0,4.31,140.24,0.071,0,4,9,0.538,1,1,3,0.0,87,9,0
22.0,4.45,76.57,0.164,2,0,12,0.317,1,1,2,0.007,39,9,0
26.0,2.18,121.84,0.03,4,4,3,0.811,1,1,1,0.69,95,8,0
23.0,4.56,124.49,0.109,4,0,11,0.78,0,1,3,0.406,15,7,0
34.0,4.04,28.84,0.189,3,2,10,0.463,1,1,1,0.283,1,3,1
16.0,4.28,64.81,0.012,5,5,12,0.404,1,2,3,0.371,25,5,0
1.0,6.36,124.57,0.061,6,2,6,0.463,1,1,3,0.0,17,8,0
30.0,3.66,81.34,0.0,0,7,1,0.555,1,1,3,0.41,22,7,0
36.0,1.79,70.93,0.167,3,3,8,0.624,1,1,2,0.188,5,4,0
29.0,0.78,101.25,0.116,0,7,16,0.698,0,1,1,0.0,61,7,0
16.0,5.26,112.36,0.194,5,2,13,0.519,0,1,2,0.202,1,7,1
10.0,3.71,73.97,0.167,4,3,1,1.0,0,0,2,0.355,31,7,1
30.0,6.34,65.26,0.079,0,6,7,1.0,1,0,3,0.294,46,7,0
26.0,0.0,10.0,0.133,2,2,7,0.659,1,2,2,0.538,51,4,1
22.0,4.82,76.65,0.134,0,4,12,0.668,0,1,2,0.08,81,10,0
46.0,2.48,61.66,0.159,5,2,7,0.479,1,0,2,0.36,19,4,1
13.0,2.29,39.77,0.217,0,0,7,0.838,0,1,2,0.168,100,5,1
45.0,1.47,67.81,0.013,0,1,5,0.642,1,1,1,0.245,1,4,0
24.0,4.8,60.39,0.0,1,7,23,0.322,0,2,1,0.637,140,7,0
2.0,4.23,80.92,0.016,4,4,1,0.481,0,1,1,0.468,113,9,0
22.0,0.72,65.23,0.138,3,6,8,0.614,0,2,1,0.439,51,6,1
36.0,3.33,90.64,0.133,1,6,9,0.823,0,1,2,0.74,116,7,0
20.0,4.41,81.09,0.054,2,5,12,0.123,0,0,1,0.0,48,9,0
6.0,3.36,119.57,0.078,1,8,6,0.675,0,0,3,0.352,118,5,0
22.0,5.22,56.3,0.033,0,2,5,0.598,1,1,1,0.083,38,3,0
14.0,2.42,137.29,0.091,0,7,11,0.498,1,1,2,0.0,1,10,0
30.0,0.0,112.35,0.045,2,5,6,0.514,0,2,3,0.251,48,4,0
33.0,3.37,127.04,0.231,4,4,4,0.803,0,1,3,0.477,28,4,1
11.0,3.36,83.85,0.206,2,0,15,0.599,1,1,3,0.0,1,7,0
16.0,3.62,65.15,0.158,8,4,2,0.111,1,0,3,0.331,60,2,1
33.0,5.21,56.17,0.102,0,6,4,0.588,0,2,3,0.468,93,8,0
14.0,0.0,136.33,0.191,2,4,10,0.71,0,2,3,0.21,1,5,1
11.0,2.52,113.38,0.108,3,7,12,0.466,0,0,2,0.0,1,6,0
10.0,1.15,39.72,0.113,3,7,7,0.25,0,2,2,0.671,1,7,1
28.0,0.58,109.22,0.0,1,2,11,0.838,1,0,3,0.0,16,9,0
28.0,2.86,46.11,0.121,2,3,9,0.507,1,1,2,0.303,112,3,1
16.0,4.4,86.35,0.0,2,2,6,0.644,1,1,1,0.0,47,8,0
24.0,3.6,103.91,0.068,4,2,2,0.212,0,0,2,0.572,36,6,0
42.0,1.62,126.03,0.114,0,3,14,0.837,0,3,2,0.537,1,6,0
12.0,2.71,83.31,0.028,0,4,2,0.349,1,0,2,0.316,43,5,0
1.0,4.86,70.31,0.138,1,0,24,0.867,1,0,2,0.117,24,7,0
29.0,4.37,76.54,0.184,7,3,5,0.471,0,2,3,0.63,33,7,1
23.0,1.89,112.34,0.029,4,4,18,0.679,1,1,3,0.332,12,8,0
15.0,1.77,102.59,0.109,0,3,15,0.77,0,1,2,0.0,82,7,0
32.0,0.0,74.43,0.0,4,3,6,0.349,0,0,3,0.363,82,10,0
34.0,2.14,10.0,0.007,3,0,14,0.716,1,1,1,0.07,35,9,0
1.0,0.0,10.0,0.125,1,0,14,0.736,1,0,1,0.0,90,6,1
16.0,7.13,82.89,0.157,0,1,6,0.233,0,3,3,0.02,58,7,0
52.0,1.29,33.66,0.0,0,0,1,0.506,0,0,2,0.56,17,7,0
31.0,5.22,56.49,0.264,0,3,1,0.314,0,0,1,0.065,47,9,0
32.0,6.64,67.06,0.06,8,0,12,0.177,0,1,2,0.0,1,10,0
38.0,3.43,147.68,0.117,4,4,8,0.554,0,3,3,0.151,49,7,0
24.0,2.8,79.28,0.057,0,1,9,0.539,1,3,3,0.917,2,10,0
34.0,0.36,100.2,0.077,0,0,14,0.459,0,2,2,0.355,57,6,0
33.0,1.99,92.66,0.221,2,0,6,0.425,0,1,2,0.584,1,2,1
30.0,6.21,10.0,0.22,1,4,13,0.273,0,1,1,0.611,63,7,0
20.0,3.7,61.02,0.0,2,5,4,0.6,0,0,2,0.665,32,6,0
26.0,3.06,32.3,0.055,2,2,9,0.721,1,3,2,0.488,1,7,0
17.0,5.62,135.45,0.336,2,4,9,0.671,1,2,3,0.425,15,3,0
24.0,4.39,11.32,0.065,0,2,2,0.267,1,3,2,0.143,24,10,0
10.0,2.7,60.27,0.134,4,2,8,0.75,0,1,2,0.302,32,6,1
15.0,3.43,65.87,0.191,0,1,13,0.807,0,1,1,0.235,1,3,0
21.0,1.46,40.5,0.168,5,3,11,1.0,1,2,3,0.197,47,6,1
13.0,1.88,78.55,0.0,9,1,17,0.454,0,0,3,0.356,1,3,1
18.0,2.59,73.52,0.127,0,7,5,0.726,0,0,1,0.427,9,6,0
22.0,4.11,80.71,0.24,2,1,17,0.919,1,1,2,0.235,1,6,0
29.0,0.51,92.59,0.102,1,4,9,0.72,0,3,1,0.0,46,6,1
35.0,3.15,83.29,0.017,3,0,5,1.0,0,2,2,0.339,9,5,0
18.0,2.22,88.32,0.018,0,2,9,0.548,1,2,2,0.343,1,8,0
40.0,1.2,113.93,0.084,1,0,4,0.508,1,1,3,0.26,1,9,0
35.0,2.23,17.26,0.154,0,1,10,0.234,0,1,3,0.462,52,2,1
30.0,0.0,99.5,0.331,7,6,1,0.59,0,0,2,0.667,27,1,1
26.0,1.48,38.4,0.077,8,3,15,0.609,1,2,3,0.209,45,3,1
28.0,0.8,52.52,0.145,1,5,4,0.66,0,0,2,0.466,1,6,0
38.0,2.44,79.24,0.0,0,2,8,0.708,0,0,2,0.598,79,8,0
39.0,0.0,89.4,0.0,0,5,15,0.565,0,1,1,0.39,1,7,0
40.0,3.38,93.52,0.06,2,5,4,0.663,1,0,2,0.565,1,2,0
24.0,4.82,41.92,0.136,0,5,12,0.547,1,2,2,0.036,110,4,0
31.0,2.77,132.09,0.093,4,6,15,0.716,0,1,1,0.282,31,7,0
40.0,4.0,60.38,0.104,1,4,9,0.33,0,0,1,0.28,1,9,0
17.0,1.97,49.82,0.078,3,2,10,0.461,1,1,3,0.119,33,1,1
20.0,0.0,30.48,0.098,3,0,16,0.666,1,2,3,0.367,1,5,1
24.0,3.0,27.03,0.076,6,1,1,0.746,0,0,1,0.513,106,4,1
35.0,4.36,26.01,0.0,4,4,15,0.572,0,0,1,0.319,13,8,0
35.0,0.35,86.0,0.0,3,6,1,0.531,0,2,1,0.09,25,8,0
21.0,2.07,96.15,0.209,3,4,5,0.555,1,2,2,0.629,18,3,1
6.0,2.51,44.75,0.034,0,2,20,0.426,1,0,1,0.278,6,7,0
27.0,8.7,35.03,0.081,3,2,14,0.554,1,1,2,0.008,1,5,0
13.0,3.45,67.59,0.195,4,3,8,0.811,0,2,3,0.227,7,6,1
6.0,0.0,78.41,0.078,2,5,20,0.579,0,0,2,0.064,36,10,0
9.0,0.0,84.2,0.17,7,3,1,0.544,0,2,2,0.345,53,7,1
28.0,4.46,41.25,0.029,0,2,11,0.563,0,3,2,0.261,55,8,0
40.0,7.97,69.15,0.224,0,0,7,0.962,0,1,2,0.291,1,6,0
24.0,2.44,129.85,0.118,0,1,8,0.774,0,0,2,0.0,1,7,0
27.0,2.32,33.18,0.098,2,1,13,0.772,0,1,1,0.265,58,7,1
38.0,3.86,73.98,0.087,0,3,12,0.708,0,1,2,0.317,67,5,0
5.0,1.4,92.5,0.161,0,1,9,0.712,0,0,2,0.135,39,7,0
30.0,0.0,41.12,0.119,1,1,13,0.774,0,0,3,0.458,7,5,1
24.0,5.07,96.4,0.0,5,5,16,0.949,0,0,2,0.425,1,9,0
31.0,1.77,28.13,0.064,4,5,10,0.64,1,0,1,0.227,72,2,1
18.0,5.1,97.21,0.126,0,8,13,0.643,1,0,1,0.597,22,7,0
14.0,1.48,76.52,0.023,1,4,9,0.877,0,0,2,0.231,17,7,0
26.0,3.24,25.32,0.06,0,0,5,0.631,0,0,1,0.034,37,9,0
44.0,4.71,99.07,0.069,0,0,8,0.807,1,0,1,0.329,11,8,0
34.0,5.14,43.64,0.228,3,3,12,0.53,0,1,2,0.256,44,6,1
18.0,3.47,69.63,0.148,0,3,1,0.325,0,1,1,0.594,54,7,0
8.0,3.37,97.06,0.126,4,2,10,0.342,0,0,3,0.341,39,5,0
4.0,4.24,41.24,0.007,7,0,12,0.945,0,1,2,0.672,1,5,1
40.0,3.93,56.51,0.045,3,0,9,1.0,0,2,3,0.293,59,5,1
13.0,0.42,114.42,0.168,4,6,2,0.61,1,2,1,0.141,73,6,1
20.0,0.46,10.0,0.153,4,6,12,0.493,0,1,1,0.229,60,5,1
40.0,0.0,124.65,0.0,1,4,4,0.671,1,1,2,0.681,1,6,0
5.0,4.53,23.75,0.212,3,5,18,0.467,1,4,3,0.389,1,4,1
42.0,2.21,50.53,0.031,3,0,14,1.0,0,0,2,0.187,1,10,0
21.0,4.64,84.88,0.129,0,4,10,0.447,1,1,2,0.216,95,4,0
10.0,3.81,96.11,0.319,0,1,6,0.339,0,1,2,0.06,75,8,1
21.0,1.0,85.43,0.067,0,7,1,0.628,1,0,1,0.112,8,8,0
15.0,2.76,76.65,0.113,0,4,19,0.738,0,2,2,0.336,1,4,0
29.0,2.09,59.74,0.055,4,0,4,0.592,0,0,1,0.0,52,7,1
16.0,1.78,129.65,0.114,0,0,18,0.882,0,0,1,0.918,1,10,0
1.0,4.83,102.05,0.214,8,3,1,0.617,1,0,1,0.383,1,4,1
21.0,8.02,116.15,0.084,7,0,8,0.526,0,0,1,0.524,37,8,0
8.0,5.23,60.25,0.076,5,6,5,1.0,0,1,2,0.404,12,6,1
26.0,2.95,10.0,0.188,0,0,2,0.682,0,0,3,0.277,55,6,1
10.0,5.52,110.7,0.0,0,3,10,0.469,0,1,1,0.757,68,7,0
18.0,6.43,87.48,0.107,4,0,18,0.389,1,1,1,0.146,13,6,0
26.0,0.22,81.4,0.042,0,2,6,0.374,0,1,1,0.36,1,4,0
21.0,5.45,55.14,0.081,4,0,9,0.009,0,0,2,0.297,59,10,0
27.0,4.54,62.82,0.029,4,3,3,0.852,0,2,2,0.675,1,6,0
32.0,5.38,54.03,0.0,1,0,3,0.574,0,0,2,0.672,50,8,0
10.0,4.63,76.58,0.0,0,1,1,0.75,1,0,1,0.543,147,3,0
23.0,2.54,35.25,0.064,3,6,4,0.642,0,1,3,0.416,18,7,0
1.0,7.07,101.69,0.118,0,2,7,0.119,1,0,2,0.652,27,7,0
27.0,3.68,146.28,0.165,3,0,1,0.553,0,0,3,0.268,1,7,0
20.0,2.13,54.08,0.0,3,3,19,0.569,1,2,3,0.675,33,7,0
12.0,4.01,19.25,0.112,0,7,11,0.885,0,2,2,0.637,91,5,0
28.0,4.94,71.43,0.145,0,4,12,0.79,0,0,2,0.356,1,8,0
38.0,3.19,86.03,0.129,7,6,1,0.566,1,2,1,0.421,12,6,1
18.0,3.79,90.86,0.121,0,1,11,0.593,0,1,1,0.17,1,7,0
13.0,3.18,131.09,0.0,1,5,17,0.449,1,0,2,0.221,41,10,0
26.0,1.68,103.55,0.09,5,2,8,0.419,0,1,2,0.423,15,10,0
8.0,1.36,11.59,0.093,0,4,10,0.45,1,3,3,0.447,1,5,1
16.0,0.19,31.74,0.144,0,7,6,0.559,0,2,2,0.35,14,4,1
39.0,6.04,89.2,0.211,8,0,11,0.622,0,1,2,0.019,1,10,1
25.0,2.55,59.1,0.079,0,0,8,0.544,1,3,2,0.452,77,8,0
1.0,0.0,128.03,0.072,6,2,6,0.668,1,2,2,0.422,1,2,1
2.0,3.79,42.2,0.11,2,4,10,0.512,0,0,3,0.317,53,5,0
26.0,3.75,108.62,0.102,2,8,8,0.739,0,0,2,0.198,1,10,0
34.0,0.0,52.27,0.135,0,3,10,0.994,0,0,2,0.265,105,9,1
5.0,1.34,84.18,0.142,1,5,8,0.85,1,0,3,0.89,54,7,0
29.0,1.25,46.02,0.086,7,1,15,0.394,0,0,1,0.204,34,3,1
40.0,1.52,94.56,0.14,5,1,19,0.485,1,0,3,0.231,22,4,1
47.0,5.43,112.54,0.082,0,4,10,0.852,1,1,2,0.191,1,9,0
28.0,2.7,83.85,0.0,0,8,11,0.273,0,0,1,0.502,91,8,0
30.0,2.15,141.82,0.008,3,3,6,0.541,1,0,2,0.49,19,8,0
1.0,5.24,49.78,0.0,4,4,12,0.609,1,1,2,0.281,1,7,0
49.0,3.99,78.43,0.233,4,1,1,0.545,0,1,2,0.315,72,5,1
17.0,0.0,104.6,0.203,2,1,11,0.555,0,1,1,0.0,71,4,1
13.0,1.77,41.76,0.183,0,6,2,0.665,1,1,3,0.365,1,9,0
21.0,3.64,77.18,0.083,0,0,16,0.611,1,0,3,0.216,1,7,0
42.0,1.13,98.24,0.178,0,1,13,0.437,0,1,1,0.425,1,7,0
50.0,7.06,107.52,0.172,7,2,7,0.949,1,1,2,0.0,79,5,0
26.0,3.23,114.96,0.0,0,3,12,0.598,0,3,1,0.102,7,9,0
36.0,1.49,44.58,0.037,1,3,19,0.674,1,1,3,0.41,22,8,0
25.0,0.75,85.09,0.143,0,5,7,0.538,0,2,3,0.244,1,6,0
12.0,4.86,28.98,0.061,0,12,10,0.607,1,0,2,0.433,90,9,0
42.0,1.7,49.65,0.043,4,0,11,0.449,0,0,3,0.0,1,7,0
17.0,3.76,68.91,0.166,0,4,11,0.35,0,1,1,0.176,72,4,0
42.0,0.7,115.04,0.034,3,1,6,0.736,1,1,3,0.279,1,8,0
40.0,3.14,93.48,0.299,5,6,13,0.418,0,0,2,0.752,81,4,1
31.0,1.73,76.4,0.228,1,9,8,0.542,0,0,1,0.207,59,7,1
46.0,2.37,90.7,0.083,10,3,9,0.957,0,0,1,0.467,1,4,1
51.0,1.41,93.24,0.2,0,6,5,0.857,1,0,2,0.453,21,6,0
22.0,5.05,87.92,0.115,0,0,14,0.446,0,0,3,0.0,1,7,0
14.0,2.02,54.87,0.067,1,7,3,0.686,0,2,2,0.547,52,5,0
2.0,2.71,41.52,0.258,1,8,1,0.315,1,0,2,0.777,25,2,1
51.0,2.81,67.18,0.131,2,3,1,0.857,0,2,2,0.0,62,9,1
19.0,6.22,47.21,0.028,5,5,13,0.618,1,1,3,0.184,178,10,0
38.0,4.78,96.74,0.137,0,0,5,0.834,0,1,1,0.019,27,7,0
15.0,4.58,128.51,0.234,0,1,4,0.656,1,1,3,0.471,117,7,0
42.0,0.0,94.73,0.1,0,5,8,0.517,0,1,2,0.764,6,9,0
16.0,1.69,11.65,0.117,5,10,1,0.545,1,0,3,0.526,37,7,1
10.0,5.38,52.84,0.076,4,0,10,0.523,0,2,2,0.0,1,3,0
21.0,0.66,75.64,0.128,2,4,22,0.689,0,1,2,0.521,1,7,1
18.0,3.17,24.78,0.022,0,7,12,0.447,0,3,2,0.721,32,2,0
31.0,0.87,76.09,0.036,2,8,10,0.602,0,2,2,0.0,46,1,1
23.0,1.07,91.43,0.073,3,2,13,0.624,0,0,2,0.415,40,5,0
32.0,6.36,124.31,0.113,2,7,23,0.283,0,0,3,0.234,22,10,0
21.0,4.44,138.65,0.189,0,5,6,0.378,1,1,2,0.0,4,8,0
16.0,4.97,33.3,0.088,0,8,6,0.265,0,1,2,0.476,1,7,0
17.0,4.57,70.92,0.166,1,2,5,0.541,0,0,2,0.574,6,7,0
49.0,2.72,71.36,0.065,4,3,1,0.582,0,0,1,0.042,19,6,0
27.0,1.62,50.04,0.147,0,1,9,0.746,1,0,3,0.666,1,8,0
1.0,2.2,78.45,0.196,3,2,8,0.425,1,0,2,0.506,1,7,1
18.0,2.62,72.2,0.091,0,2,10,0.333,0,1,2,1.0,1,8,0
25.0,6.55,96.48,0.128,2,1,2,0.493,1,0,2,0.235,46,5,0
46.0,0.33,122.48,0.053,0,8,1,0.677,0,2,2,0.003,1,8,0
36.0,1.89,79.63,0.147,0,3,1,0.942,0,0,3,0.262,58,8,0
13.0,1.17,57.85,0.0,0,2,10,0.62,0,0,1,0.24,1,6,0
53.0,5.11,39.11,0.0,0,2,10,0.393,0,0,2,0.018,13,9,0
24.0,6.71,146.49,0.146,1,0,18,0.681,0,2,2,0.112,1,4,0
39.0,3.62,106.74,0.0,3,5,15,0.621,0,2,3,0.458,48,7,0
10.0,3.78,88.99,0.061,3,0,1,0.607,0,2,3,0.227,1,8,0
1.0,3.18,69.19,0.212,0,1,1,0.332,0,0,3,0.0,32,6,0
7.0,3.87,131.42,0.169,4,6,11,0.679,1,0,3,0.098,1,8,0
1.0,4.55,69.41,0.292,3,1,8,0.506,1,1,1,0.489,108,5,1
49.0,3.85,15.08,0.106,1,4,14,0.504,0,0,2,0.018,1,9,0
27.0,4.0,84.28,0.093,0,1,16,0.78,1,2,2,0.456,1,8,0
13.0,4.55,32.03,0.101,1,1,10,0.716,0,1,2,0.005,9,7,0
29.0,0.0,84.41,0.026,7,1,8,0.373,0,1,2,0.49,84,7,1
26.0,3.0,122.04,0.083,4,2,2,0.901,1,5,2,0.441,46,6,0
31.0,3.61,16.46,0.0,5,0,2,0.81,0,1,2,0.053,1,5,1
39.0,3.83,43.51,0.194,0,5,12,0.431,1,3,2,0.04,1,5,0
21.0,2.66,105.27,0.159,0,11,1,0.163,0,2,1,0.662,1,6,0
13.0,3.32,57.52,0.007,0,5,6,0.671,1,1,2,0.0,5,5,0
34.0,1.56,89.53,0.047,0,0,1,0.653,0,0,2,0.0,14,8,0
34.0,0.0,89.61,0.131,6,5,2,0.414,1,0,2,0.354,34,3,1
25.0,4.97,106.13,0.122,1,0,7,0.965,0,2,2,0.517,54,8,0
50.0,0.73,52.37,0.016,0,1,6,0.578,0,2,1,0.168,40,4,0
19.0,2.68,10.0,0.105,3,2,12,0.593,0,0,2,0.283,24,3,1
13.0,1.5,88.89,0.146,0,6,15,0.668,1,0,1,0.288,38,10,0
29.0,6.17,20.08,0.148,2,5,7,0.845,0,0,2,0.227,40,8,0
16.0,2.84,107.73,0.235,0,0,1,0.658,0,2,1,0.346,41,7,1
30.0,2.38,73.52,0.12,3,5,6,0.616,0,2,3,0.759,43,5,1
14.0,4.5,64.64,0.001,1,1,14,0.311,1,0,3,0.519,11,7,0
19.0,7.31,99.17,0.015,0,5,2,0.596,0,0,1,0.235,1,5,0
47.0,3.81,14.04,0.2,5,1,2,0.869,0,1,1,0.183,39,4,1
19.0,2.25,67.99,0.229,7,3,1,0.467,0,2,2,0.401,31,2,1
14.0,4.39,90.68,0.097,3,1,16,0.626,1,1,2,0.564,68,9,0
38.0,0.0,83.85,0.131,0,3,1,0.0,1,2,1,0.231,10,10,0
11.0,3.09,57.89,0.107,1,0,1,0.885,1,0,1,0.581,101,4,0
16.0,6.99,58.24,0.076,3,0,1,0.579,0,0,1,0.122,74,8,0
31.0,3.32,129.01,0.0,0,1,6,0.567,0,2,1,0.402,67,9,0
35.0,3.22,106.94,0.138,0,0,4,0.704,1,3,1,0.075,1,5,0
39.0,3.04,51.75,0.243,0,2,9,0.659,1,1,1,0.279,62,4,1
15.0,2.21,122.2,0.114,0,3,5,0.684,1,0,1,0.543,1,8,0
31.0,3.63,101.43,0.076,3,7,2,0.367,0,0,2,0.224,29,6,0
18.0,4.55,92.09,0.065,2,0,5,0.865,1,2,3,0.206,51,8,0
17.0,2.34,93.43,0.14,0,0,1,0.832,0,2,1,0.354,1,8,0
38.0,0.0,34.89,0.192,2,3,14,0.668,1,1,1,0.319,16,7,1
17.0,3.93,127.68,0.143,1,0,16,0.911,0,0,3,0.3,75,7,0
27.0,7.27,108.3,0.0,5,4,1,0.606,1,1,3,0.287,124,8,0
26.0,2.25,83.58,0.239,0,3,11,0.507,1,0,2,0.662,12,1,1
11.0,0.06,83.53,0.167,0,5,9,0.655,0,1,3,0.105,64,3,1
36.0,4.35,71.8,0.086,7,10,9,0.841,0,1,2,0.469,66,7,1
31.0,6.49,55.1,0.058,0,3,5,0.517,1,2,2,0.514,1,7,0
1.0,4.06,93.71,0.064,0,1,4,0.504,1,1,2,0.142,52,9,0
27.0,6.45,47.16,0.169,0,6,14,0.389,0,1,1,0.53,3,5,0
15.0,4.59,80.27,0.0,6,3,14,0.598,0,1,3,0.617,1,7,0
37.0,4.41,78.41,0.141,3,3,9,0.642,0,3,3,0.122,82,6,1
